Kinase_UniprotID,name,pathways,Database
Q96RU7,TRIB3,RTK|TGF|JAK/STAT,SignaLink
Q9UBN7,HDAC6,RTK,SignaLink
Q15717,ELAVL1,RTK,SignaLink
P07204,THBD,RTK,SignaLink
Q14103,HNRNPD,NHR|TGF,SignaLink
P31483,TIA1,NHR|TGF,SignaLink
Q12906,ILF3,NHR|TGF,SignaLink
Q01085,TIAL1,NHR|TGF,SignaLink
Q15717,ELAVL1,NHR|TGF,SignaLink
P06454,PTMA,NHR|TGF,SignaLink
P31483,TIA1,JAK/STAT,SignaLink
Q01085,TIAL1,JAK/STAT,SignaLink
P20273,CD22,BCR,SignaLink
Q01085,TIAL1,BCR,SignaLink
Q15717,ELAVL1,BCR,SignaLink
Q13761,RUNX3,RTK|TCR|JAK/STAT,SignaLink
P20138,CD33,BCR|RTK,SignaLink
Q15717,ELAVL1,RTK|TGF|JAK/STAT,SignaLink
Q07666,KHDRBS1,RTK,SignaLink
Q9Y336,SIGLEC9,RTK,SignaLink
P20138,CD33,TCR,SignaLink
P11387,TOP1,TCR,SignaLink
Q15233,NONO,TCR,SignaLink
Q9GZQ8,MAP1LC3B,TCR,SignaLink
O15389,SIGLEC5,TGF,SignaLink
O60880,SH2D1A,TLR,SignaLink
P09525,ANXA4,TLR,SignaLink
Q15717,ELAVL1,TLR,SignaLink
P20138,CD33,BCR|TGF,SignaLink
Q15717,ELAVL1,BCR|TGF,SignaLink
P06454,PTMA,BCR|TGF,SignaLink
P31483,TIA1,WNT/Wingless|TGF|TCR,SignaLink
Q01085,TIAL1,WNT/Wingless|TGF|TCR,SignaLink
O95661,DIRAS3,WNT/Wingless|TGF|TCR,SignaLink
P06576,ATP5F1B,WNT/Wingless|TGF|TCR,SignaLink
Q15717,ELAVL1,WNT/Wingless|TGF|TCR,SignaLink
Q01151,CD83,WNT/Wingless|TGF|TCR,SignaLink
Q14457,BECN1,WNT/Wingless|TGF|TCR,SignaLink
Q9P2Y5,UVRAG,WNT/Wingless|TGF|TCR,SignaLink
Q8NEB9,PIK3C3,WNT/Wingless|TGF|TCR,SignaLink
Q99570,PIK3R4,WNT/Wingless|TGF|TCR,SignaLink
Q92622,RUBCN,WNT/Wingless|TGF|TCR,SignaLink
P15529,CD46,WNT/Wingless|TGF|TCR,SignaLink
Q13291,SLAMF1,WNT/Wingless|TGF|TCR,SignaLink
Q9BZW8,CD244,WNT/Wingless|TGF|TCR,SignaLink
Q9NQ25,SLAMF7,WNT/Wingless|TGF|TCR,SignaLink
Q96DU3,SLAMF6,WNT/Wingless|TGF|TCR,SignaLink
Q9HBG7,LY9,WNT/Wingless|TGF|TCR,SignaLink
Q9UIB8,CD84,WNT/Wingless|TGF|TCR,SignaLink
P31994,FCGR2B,WNT/Wingless|TGF|TCR,SignaLink
O60880,SH2D1A,WNT/Wingless|TGF|TCR,SignaLink
Q9BXM7,PINK1,WNT/Wingless|TGF|TCR,SignaLink
P17676,CEBPB,WNT/Wingless|TGF|TCR,SignaLink
P62140,PPP1CB,TNF|TCR|JAK/STAT,SignaLink
Q9Y371,SH3GLB1,TNF|TCR|JAK/STAT,SignaLink
Q15717,ELAVL1,TNF|TCR|JAK/STAT,SignaLink
P10599,TXN,WNT/Wingless|TGF|RTK|TCR|HH|IIP,SignaLink
Q14103,HNRNPD,TNF|TCR|JAK/STAT,SignaLink
P61026,RAB10,TNF|TCR|JAK/STAT,SignaLink
P13010,XRCC5,TNF|TCR|JAK/STAT,SignaLink
P06454,PTMA,TNF|TCR|JAK/STAT,SignaLink
O95817,BAG3,TCR,SignaLink
P61026,RAB10,TCR,SignaLink
Q9BXW4,MAP1LC3C,RTK,SignaLink
P60520,GABARAPL2,RTK,SignaLink
O95352,ATG7,RTK,SignaLink
P49279,SLC11A1,RTK,SignaLink
O95166,GABARAP,RTK,SignaLink
P26651,ZFP36,RTK,SignaLink
P35228,NOS2,JAK/STAT,SignaLink
O00602,FCN1,JAK/STAT,SignaLink
Q16236,NFE2L2,JAK/STAT,SignaLink
P13569,CFTR,JAK/STAT,SignaLink
P15559,NQO1,JAK/STAT,SignaLink
P35228,NOS2,NHR,SignaLink
Q16236,NFE2L2,NHR,SignaLink
P29475,NOS1,NHR,SignaLink
Q8IXH6,TP53INP2,NHR,SignaLink
Q16695,H3-4,NHR,SignaLink
Q8IXH6,TP53INP2,BCR|TLR,SignaLink
Q96GC9,VMP1,BCR|TLR,SignaLink
Q9UHF5,IL17B,BCR|TLR,SignaLink
Q9Y4P1,ATG4B,BCR|TLR,SignaLink
Q7Z2W4,ZC3HAV1,TLR,SignaLink
Q9Y4P1,ATG4B,TLR,SignaLink
P41182,BCL6,TLR,SignaLink
Q15361,TTF1,TLR,SignaLink
P26022,PTX3,TLR,SignaLink
Q9NRM6,IL17RB,JAK/STAT,SignaLink
P41182,BCL6,JAK/STAT,SignaLink
P41182,BCL6,BCR,SignaLink
P01111,NRAS,TNF|BCR|RTK|IIP,SignaLink
P41182,BCL6,TNF|BCR|RTK|IIP,SignaLink
Q9NZC9,SMARCAL1,TNF|BCR|RTK|IIP,SignaLink
Q99933,BAG1,TNF|BCR|RTK|IIP,SignaLink
O00628,PEX7,TNF|BCR|RTK|IIP,SignaLink
P42684,ABL2,RTK,SignaLink
Q16552,IL17A,RTK,SignaLink
Q96PD4,IL17F,RTK,SignaLink
P41182,BCL6,WNT/Wingless|TGF|TCR|IIP,SignaLink
P41182,BCL6,RTK|IIP,SignaLink
O95166,GABARAP,BCR,SignaLink
P41145,OPRK1,BCR,SignaLink
A7KAX9,ARHGAP32,RTK,SignaLink
Q5T0N5,FNBP1L,IIP,SignaLink
Q9H492,MAP1LC3A,TNF,SignaLink
Q99612,KLF6,IIP,SignaLink
P49715,CEBPA,JAK/STAT|IIP,SignaLink
P35228,NOS2,RTK|JAK/STAT,SignaLink
Q8IWA4,MFN1,JAK/STAT,SignaLink
Q9Y4P1,ATG4B,TNF|RTK|TLR,SignaLink
Q8WYN0,ATG4A,TNF|RTK|TLR,SignaLink
O95352,ATG7,TNF|RTK|TLR,SignaLink
O15226,NKRF,TNF|RTK|TLR,SignaLink
P35354,PTGS2,TNF|RTK|TLR,SignaLink
P78545,ELF3,TNF|RTK|TLR,SignaLink
Q9UHF5,IL17B,TNF|RTK|TLR,SignaLink
Q8NAC3,IL17RC,JAK/STAT,SignaLink
Q8TDY2,RB1CC1,RTK,SignaLink
P53355,DAPK1,TNF|RTK|IIP,SignaLink
P20020,ATP2B1,TNF|RTK|IIP,SignaLink
P29474,NOS3,TNF|RTK|IIP,SignaLink
P23634,ATP2B4,WNT/Wingless,SignaLink
P53778,MAPK12,RTK|TLR,SignaLink
O43707,ACTN4,TLR,SignaLink
P35609,ACTN2,TLR,SignaLink
Q96PD4,IL17F,RTK|TCR|IIP,SignaLink
Q96F46,IL17RA,JAK/STAT,SignaLink
Q5VZ03,NXNL2,IIP,SignaLink
Q96CM4,NXNL1,JAK/STAT,SignaLink
Q9GZQ8,MAP1LC3B,JAK/STAT,SignaLink
Q99570,PIK3R4,JAK/STAT,SignaLink
Q9BQS8,FYCO1,JAK/STAT,SignaLink
Q13283,G3BP1,JAK/STAT,SignaLink
Q8IZQ1,WDFY3,RTK,SignaLink
Q9GZQ8,MAP1LC3B,RTK,SignaLink
Q9C0C7,AMBRA1,RTK,SignaLink
O43734,TRAF3IP2,RTK,SignaLink
P29474,NOS3,RTK,SignaLink
P35228,NOS2,RTK,SignaLink
Q676U5,ATG16L1,RTK,SignaLink
P20591,MX1,RTK,SignaLink
P0CG48,UBC,RTK,SignaLink
P25686,DNAJB2,RTK,SignaLink
Q9Y6I3,EPN1,RTK,SignaLink
P55036,PSMD4,RTK,SignaLink
P0CG48,UBC,JAK/STAT|IIP,SignaLink
Q9H467,CUEDC2,JAK/STAT|IIP,SignaLink
Q9H8U3,ZFAND3,JAK/STAT|IIP,SignaLink
Q9Y508,RNF114,JAK/STAT|IIP,SignaLink
Q96GC9,VMP1,IIP,SignaLink
P15529,CD46,IIP,SignaLink
P57678,GEMIN4,IIP,SignaLink
O14893,GEMIN2,IIP,SignaLink
P17931,LGALS3,IIP,SignaLink
Q16637,SMN1,IIP,SignaLink
P02751,FN1,BCR|TGF|TCR|Notch|TLR|IIP,SignaLink
Q08380,LGALS3BP,BCR|TGF|TCR|Notch|TLR|IIP,SignaLink
P15529,CD46,RTK,SignaLink
P08253,MMP2,IIP,SignaLink
P15502,ELN,IIP,SignaLink
P16144,ITGB4,IIP,SignaLink
P17927,CR1,IIP,SignaLink
Q9HD26,GOPC,RTK|JAK/STAT,SignaLink
Q8WUM4,PDCD6IP,RTK|JAK/STAT,SignaLink
O60506,SYNCRIP,RTK|JAK/STAT,SignaLink
P50150,GNG4,TCR|IIP,SignaLink
Q16633,POU2AF1,TCR|IIP,SignaLink
P50542,PEX5,BCR|RTK|IIP,SignaLink
P17927,CR1,BCR|RTK|IIP,SignaLink
O75143,ATG13,BCR|RTK|IIP,SignaLink
O75663,TIPRL,BCR|RTK|IIP,SignaLink
Q8IYT8,ULK2,RTK,SignaLink
P0C0L5,C4B,RTK,SignaLink
Q16236,NFE2L2,BCR|TLR,SignaLink
Q5T2W1,PDZK1,BCR|TLR,SignaLink
P15529,CD46,BCR|TLR,SignaLink
P06748,NPM1,BCR|RTK|TGF|WNT/Wingless|TCR|TNF|IIP|TLR|JAK/STAT,SignaLink
P62258,YWHAE,IIP,SignaLink
P06576,ATP5F1B,IIP,SignaLink
P54105,CLNS1A,IIP,SignaLink
Q9UJZ1,STOML2,IIP,SignaLink
O15397,IPO8,IIP,SignaLink
P05388,RPLP0,IIP,SignaLink
Q8WXI7,MUC16,JAK/STAT,SignaLink
Q02878,RPL6,RTK,SignaLink
P23396,RPS3,RTK,SignaLink
P36578,RPL4,RTK,SignaLink
P31689,DNAJA1,RTK,SignaLink
P62241,RPS8,RTK,SignaLink
Q9H6E5,TUT1,RTK,SignaLink
P60228,EIF3E,RTK,SignaLink
P08670,VIM,IIP,SignaLink
Q96C19,EFHD2,IIP,SignaLink
Q05639,EEF1A2,IIP,SignaLink
Q12905,ILF2,IIP,SignaLink
Q9Y230,RUVBL2,IIP,SignaLink
Q14257,RCN2,IIP,SignaLink
P68371,TUBB4B,IIP,SignaLink
Q14558,PRPSAP1,IIP,SignaLink
Q13950,RUNX2,TGF,SignaLink
Q6PEY2,TUBA3E,TGF,SignaLink
Q9NR30,DDX21,TGF,SignaLink
P00325,ADH1B,TGF,SignaLink
P08319,ADH4,TGF,SignaLink
P21549,AGXT,TGF,SignaLink
Q96RJ3,TNFRSF13C,IIP,SignaLink
O43734,TRAF3IP2,IIP,SignaLink
Q96E39,RBMXL1,IIP,SignaLink
O75533,SF3B1,IIP,SignaLink
Q15365,PCBP1,IIP,SignaLink
Q16543,CDC37,TLR,SignaLink
P98175,RBM10,TLR,SignaLink
P51991,HNRNPA3,TLR,SignaLink
P35232,PHB,RTK|JAK/STAT,SignaLink
O60256,PRPSAP2,RTK|JAK/STAT,SignaLink
P60891,PRPS1,RTK|JAK/STAT,SignaLink
Q7Z353,HDX,RTK|JAK/STAT,SignaLink
Q9NQ92,COPRS,RTK|JAK/STAT,SignaLink
Q8NDM7,CFAP43,RTK|JAK/STAT,SignaLink
Q9BUA3,SPINDOC,RTK|JAK/STAT,SignaLink
Q9NXS2,QPCTL,RTK|JAK/STAT,SignaLink
P30049,ATP5F1D,RTK|JAK/STAT,SignaLink
P18146,EGR1,RTK|JAK/STAT,SignaLink
Q08380,LGALS3BP,RTK|JAK/STAT,SignaLink
P42167,TMPO,RTK|JAK/STAT,SignaLink
Q96MM3,ZFP42,RTK|JAK/STAT,SignaLink
Q96RE9,ZNF300,RTK|JAK/STAT,SignaLink
Q9UHC9,NPC1L1,WNT/Wingless,SignaLink
Q9Y5S8,NOX1,WNT/Wingless,SignaLink
P02763,ORM1,TCR,SignaLink
Q9NZH6,IL37,IIP,SignaLink
P04114,APOB,IIP,SignaLink
P02751,FN1,IIP,SignaLink
Q14624,ITIH4,IIP,SignaLink
P01023,A2M,IIP,SignaLink
P04217,A1BG,IIP,SignaLink
P02787,TF,IIP,SignaLink
P02790,HPX,IIP,SignaLink
P01009,SERPINA1,IIP,SignaLink
P02647,APOA1,IIP,SignaLink
P19474,TRIM21,IIP,SignaLink
O00214,LGALS8,IIP,SignaLink
O00182,LGALS9,IIP,SignaLink
P05155,SERPING1,IIP,SignaLink
P02649,APOE,IIP,SignaLink
P08195,SLC3A2,IIP,SignaLink
P31997,CEACAM8,IIP,SignaLink
O95256,IL18RAP,WNT/Wingless|Notch|TLR|RTK|JAK/STAT,SignaLink
O75955,FLOT1,WNT/Wingless|Notch|TLR|RTK|JAK/STAT,SignaLink
P52565,ARHGDIA,WNT/Wingless|Notch|TLR|RTK|JAK/STAT,SignaLink
O75955,FLOT1,TNF|RTK,SignaLink
P11309,PIM1,JAK/STAT,SignaLink
O00214,LGALS8,JAK/STAT,SignaLink
Q6P1K2,PMF1,JAK/STAT,SignaLink
O95760,IL33,JAK/STAT,SignaLink
P55210,CASP7,JAK/STAT,SignaLink
P00374,DHFR,TNF|RTK|Notch,SignaLink
P23511,NFYA,TNF|RTK|Notch,SignaLink
Q6UVK1,CSPG4,TNF|RTK|Notch,SignaLink
P05556,ITGB1,TNF|RTK|Notch,SignaLink
P26006,ITGA3,TNF|RTK|Notch,SignaLink
Q01638,IL1RL1,RTK|TCR|IIP,SignaLink
P05556,ITGB1,RTK|TCR|IIP,SignaLink
P21802,FGFR2,RTK,SignaLink
P20073,ANXA7,RTK|TCR|IIP,SignaLink
Q08380,LGALS3BP,RTK|TCR|IIP,SignaLink
P63220,RPS21,RTK|TCR|IIP,SignaLink
P23467,PTPRB,RTK|JAK/STAT,SignaLink
P16150,SPN,RTK|JAK/STAT,SignaLink
Q8WXI7,MUC16,RTK|JAK/STAT,SignaLink
P09564,CD7,TCR,SignaLink
O14654,IRS4,RTK,SignaLink
O15156,ZBTB7B,RTK,SignaLink
P02452,COL1A1,RTK,SignaLink
Q9UHD0,IL19,JAK/STAT,SignaLink
P02452,COL1A1,JAK/STAT,SignaLink
P09382,LGALS1,JAK/STAT,SignaLink
Q8WWV3,RTN4IP1,JAK/STAT,SignaLink
Q9Y6Y0,IVNS1ABP,JAK/STAT,SignaLink
Q05823,RNASEL,JAK/STAT,SignaLink
O15533,TAPBP,IIP,SignaLink
P02452,COL1A1,IIP,SignaLink
Q99684,GFI1,IIP,SignaLink
O95405,ZFYVE9,TGF,SignaLink
O75626,PRDM1,TGF,SignaLink
P10914,IRF1,TGF,SignaLink
Q9HB58,SP110,TGF,SignaLink
O00478,BTN3A3,JAK/STAT,SignaLink
P02786,TFRC,RTK,SignaLink
P16150,SPN,BCR|TCR,SignaLink
O00268,TAF4,BCR|TCR,SignaLink
P08621,SNRNP70,JAK/STAT,SignaLink
P14678,SNRPB,JAK/STAT,SignaLink
Q9NYY1,IL20,JAK/STAT,SignaLink
P05556,ITGB1,JAK/STAT,SignaLink
Q9UHF4,IL20RA,JAK/STAT,SignaLink
Q13007,IL24,JAK/STAT,SignaLink
Q8N6P7,IL22RA1,JAK/STAT,SignaLink
Q13444,ADAM15,JAK/STAT,SignaLink
P15502,ELN,JAK/STAT,SignaLink
Q9UMD9,COL17A1,JAK/STAT,SignaLink
O14896,IRF6,JAK/STAT,SignaLink
O43610,SPRY3,JAK/STAT,SignaLink
Q9HBG7,LY9,TNF|RTK|IIP,SignaLink
Q9NPH9,IL26,JAK/STAT,SignaLink
Q12796,PNRC1,JAK/STAT,SignaLink
P62068,USP46,JAK/STAT,SignaLink
Q6NYC1,JMJD6,JAK/STAT,SignaLink
P51784,USP11,JAK/STAT,SignaLink
Q9Y2K6,USP20,JAK/STAT,SignaLink
Q15170,TCEAL1,JAK/STAT,SignaLink
Q96EI5,TCEAL4,JAK/STAT,SignaLink
Q4VCS5,AMOT,JAK/STAT,SignaLink
P51610,HCFC1,JAK/STAT,SignaLink
Q92560,BAP1,TNF|RTK|IIP,SignaLink
Q53FA7,TP53I3,TNF|RTK|Notch,SignaLink
O94826,TOMM70,RTK|TCR|JAK/STAT,SignaLink
Q7Z569,BRAP,RTK|TCR|JAK/STAT,SignaLink
P17655,CAPN2,IIP,SignaLink
Q01094,E2F1,IIP,SignaLink
Q8N682,DRAM1,IIP,SignaLink
Q92543,SNX19,RTK|JAK/STAT,SignaLink
Q01094,E2F1,RTK|JAK/STAT,SignaLink
Q15022,SUZ12,RTK|JAK/STAT,SignaLink
P28749,RBL1,RTK|JAK/STAT,SignaLink
Q02447,SP3,WNT/Wingless|RTK|TGF|TLR|TCR,SignaLink
P08047,SP1,WNT/Wingless|RTK|TGF|TLR|TCR,SignaLink
O43734,TRAF3IP2,WNT/Wingless|RTK|TGF|TLR|TCR,SignaLink
Q676U5,ATG16L1,JAK/STAT|RTK|TGF|TLR|IIP,SignaLink
Q16777,H2AC20,IIP,SignaLink
Q8N257,H2BU1,IIP,SignaLink
Q9BQA1,WDR77,IIP,SignaLink
Q5VVJ2,MYSM1,IIP,SignaLink
P07288,KLK3,IIP,SignaLink
Q16695,H3-4,IIP,SignaLink
P16401,H1-5,IIP,SignaLink
P22303,ACHE,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
P05121,SERPINE1,WNT/Wingless|TGF|TCR,SignaLink
P68366,TUBA4A,JAK/STAT,SignaLink
P15311,EZR,JAK/STAT,SignaLink
Q99466,NOTCH4,Notch,SignaLink
P12757,SKIL,TGF,SignaLink
P05121,SERPINE1,TGF,SignaLink
P78414,IRX1,TGF,SignaLink
Q9H4W6,EBF3,TGF,SignaLink
Q9UHD8,SEPTIN9,TGF,SignaLink
Q2VWA4,SKOR2,TGF,SignaLink
P26447,S100A4,TGF,SignaLink
P05556,ITGB1,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q9HAZ2,PRDM16,WNT/Wingless|NHR|TGF|RTK,SignaLink
P26447,S100A4,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q13547,HDAC1,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q13642,FHL1,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q14192,FHL2,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q13643,FHL3,WNT/Wingless|NHR|TGF|RTK,SignaLink
P30041,PRDX6,WNT/Wingless|NHR|TGF|RTK,SignaLink
P37802,TAGLN2,WNT/Wingless|NHR|TGF|RTK,SignaLink
P52907,CAPZA1,RTK,SignaLink
P05976,MYL1,RTK,SignaLink
P08590,MYL3,RTK,SignaLink
P08514,ITGA2B,WNT/Wingless,SignaLink
P13796,LCP1,WNT/Wingless,SignaLink
P02768,ALB,WNT/Wingless,SignaLink
P27797,CALR,WNT/Wingless,SignaLink
P08865,RPSA,WNT/Wingless|RTK|TGF,SignaLink
P11021,HSPA5,WNT/Wingless|RTK|TGF,SignaLink
P18206,VCL,WNT/Wingless|RTK|TGF,SignaLink
P06576,ATP5F1B,JAK/STAT,SignaLink
Q15084,PDIA6,WNT/Wingless|TGF|RTK|TCR|HH|IIP,SignaLink
P06733,ENO1,WNT/Wingless|TGF|TCR,SignaLink
P06753,TPM3,IIP,SignaLink
P67936,TPM4,IIP,SignaLink
Q99497,PARK7,IIP,SignaLink
P63261,ACTG1,IIP,SignaLink
O14618,CCS,IIP,SignaLink
P06396,GSN,IIP,SignaLink
P10809,HSPD1,JAK/STAT,SignaLink
P07437,TUBB,JAK/STAT,SignaLink
P02679,FGG,JAK/STAT,SignaLink
Q13011,ECH1,JAK/STAT,SignaLink
Q9UNZ2,NSFL1C,JAK/STAT,SignaLink
P47756,CAPZB,JAK/STAT,SignaLink
Q15691,MAPRE1,JAK/STAT,SignaLink
P07737,PFN1,JAK/STAT,SignaLink
P30040,ERP29,JAK/STAT,SignaLink
Q9BZK7,TBL1XR1,RTK|TGF,SignaLink
O15379,HDAC3,RTK|TGF,SignaLink
Q9NP31,SH2D2A,TGF,SignaLink
P09211,GSTP1,TGF,SignaLink
Q14019,COTL1,TGF,SignaLink
P30048,PRDX3,TGF,SignaLink
P04179,SOD2,JAK/STAT,SignaLink
P28066,PSMA5,JAK/STAT,SignaLink
Q71U36,TUBA1A,TNF|RTK|IIP,SignaLink
P68363,TUBA1B,TNF|RTK|IIP,SignaLink
Q9BQE3,TUBA1C,TNF|RTK|IIP,SignaLink
P68371,TUBB4B,JAK/STAT,SignaLink
Q13885,TUBB2A,JAK/STAT,SignaLink
P04350,TUBB4A,JAK/STAT,SignaLink
P08567,PLEK,JAK/STAT,SignaLink
P30626,SRI,JAK/STAT,SignaLink
Q15942,ZYX,JAK/STAT,SignaLink
P60660,MYL6,JAK/STAT,SignaLink
Q9H4B7,TUBB1,JAK/STAT,SignaLink
O15511,ARPC5,JAK/STAT,SignaLink
P23528,CFL1,JAK/STAT,SignaLink
P34931,HSPA1L,RTK,SignaLink
P07237,P4HB,RTK,SignaLink
O00151,PDLIM1,RTK|TGF|JAK/STAT,SignaLink
P07195,LDHB,JAK/STAT,SignaLink
P54920,NAPA,JAK/STAT,SignaLink
P04632,CAPNS1,WNT/Wingless,SignaLink
P07741,APRT,WNT/Wingless,SignaLink
P32119,PRDX2,WNT/Wingless,SignaLink
Q3ZCW2,LGALSL,WNT/Wingless,SignaLink
O75368,SH3BGRL,WNT/Wingless,SignaLink
P26447,S100A4,JAK/STAT,SignaLink
P58546,MTPN,JAK/STAT,SignaLink
P10599,TXN,JAK/STAT,SignaLink
P02787,TF,JAK/STAT,SignaLink
O00299,CLIC1,JAK/STAT,SignaLink
P00488,F13A1,JAK/STAT,SignaLink
Q9GZX6,IL22,JAK/STAT,SignaLink
Q969J5,IL22RA2,JAK/STAT,SignaLink
P33981,TTK,JAK/STAT,SignaLink
Q7Z3T8,ZFYVE16,JAK/STAT,SignaLink
Q96FJ0,STAMBPL1,WNT/Wingless|NHR|TGF|RTK,SignaLink
P05451,REG1A,WNT/Wingless|NHR|TGF|RTK,SignaLink
P42772,CDKN2B,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q13887,KLF5,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q9BQ52,ELAC2,TNF|RTK|TCR|IIP,SignaLink
O75593,FOXH1,TGF,SignaLink
Q9BQ52,ELAC2,TGF,SignaLink
Q13887,KLF5,TGF,SignaLink
Q13105,ZBTB17,TGF,SignaLink
P42772,CDKN2B,RTK|TGF,SignaLink
Q9BZ29,DOCK9,RTK|TGF,SignaLink
Q9HAU4,SMURF2,WNT/Wingless|TGF,SignaLink
P48730,CSNK1D,WNT/Wingless|HIPPO,SignaLink
Q9Y2U8,LEMD3,WNT/Wingless|HIPPO,SignaLink
O00308,WWP2,WNT/Wingless|HIPPO,SignaLink
Q9Y2U8,LEMD3,WNT/Wingless|RTK|TGF,SignaLink
P05141,SLC25A5,WNT/Wingless|HIPPO,SignaLink
Q8NG27,PJA1,WNT/Wingless|HIPPO,SignaLink
P12236,SLC25A6,WNT/Wingless|HIPPO,SignaLink
Q14562,DHX8,WNT/Wingless|HIPPO,SignaLink
A6ND36,FAM83G,WNT/Wingless|HIPPO,SignaLink
P27708,CAD,WNT/Wingless|HIPPO,SignaLink
P23743,DGKA,WNT/Wingless|HIPPO,SignaLink
O60884,DNAJA2,WNT/Wingless|HIPPO,SignaLink
O60313,OPA1,WNT/Wingless|HIPPO,SignaLink
Q9HCM4,EPB41L5,WNT/Wingless|HIPPO,SignaLink
Q9Y2K2,SIK3,WNT/Wingless|HIPPO,SignaLink
Q13887,KLF5,WNT/Wingless|HIPPO,SignaLink
Q9NZJ7,MTCH1,WNT/Wingless|HIPPO,SignaLink
O43684,BUB3,WNT/Wingless|HIPPO,SignaLink
Q99717,SMAD5,TGF,SignaLink
Q8WXF1,PSPC1,TGF,SignaLink
Q9BW04,SARG,TGF,SignaLink
Q8N684,CPSF7,TGF,SignaLink
O95140,MFN2,TGF,SignaLink
Q96S55,WRNIP1,TGF,SignaLink
P16144,ITGB4,TGF,SignaLink
Q5JVF3,PCID2,TGF,SignaLink
Q00325,SLC25A3,TGF,SignaLink
Q13671,RIN1,TGF,SignaLink
P26368,U2AF2,TGF,SignaLink
Q9Y6N5,SQOR,TGF,SignaLink
P40227,CCT6A,TGF,SignaLink
Q5T9A4,ATAD3B,TGF,SignaLink
P61962,DCAF7,TGF,SignaLink
O75746,SLC25A12,TGF,SignaLink
Q14562,DHX8,WNT/Wingless|NHR|TGF|RTK,SignaLink
A6ND36,FAM83G,WNT/Wingless|NHR|TGF|RTK,SignaLink
O60313,OPA1,WNT/Wingless|NHR|TGF|RTK,SignaLink
O60884,DNAJA2,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q9HCM4,EPB41L5,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q9Y2K2,SIK3,WNT/Wingless|NHR|TGF|RTK,SignaLink
O43684,BUB3,NHR|RTK|JAK/STAT,SignaLink
Q9BXF6,RAB11FIP5,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q9BW04,SARG,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q8WWM7,ATXN2L,WNT/Wingless|NHR|TGF|RTK,SignaLink
P11940,PABPC1,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q9Y5A9,YTHDF2,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q9Y2L9,LRCH1,WNT/Wingless|NHR|TGF|RTK,SignaLink
P16144,ITGB4,WNT/Wingless|NHR|TGF|RTK,SignaLink
P26368,U2AF2,WNT/Wingless|NHR|TGF|RTK,SignaLink
P17987,TCP1,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q96EK5,KIFBP,WNT/Wingless|NHR|TGF|RTK,SignaLink
P61962,DCAF7,WNT/Wingless|NHR|TGF|RTK,SignaLink
Q8IXK0,PHC2,IIP,SignaLink
P43364,MAGEA11,IIP,SignaLink
Q8TES7,FBF1,IIP,SignaLink
Q15834,CCDC85B,IIP,SignaLink
Q9BQD3,KXD1,IIP,SignaLink
Q8IYI6,EXOC8,IIP,SignaLink
Q9HCM9,TRIM39,IIP,SignaLink
Q9C005,DPY30,IIP,SignaLink
Q96MF2,STAC3,IIP,SignaLink
P51116,FXR2,IIP,SignaLink
P54920,NAPA,IIP,SignaLink
O94829,IPO13,IIP,SignaLink
Q03426,MVK,IIP,SignaLink
Q53HV7,SMUG1,IIP,SignaLink
Q14134,TRIM29,IIP,SignaLink
Q15013,MAD2L1BP,IIP,SignaLink
Q9BQY4,RHOXF2,IIP,SignaLink
Q3YEC7,RABL6,IIP,SignaLink
O15162,PLSCR1,IIP,SignaLink
Q16630,CPSF6,IIP,SignaLink
Q99750,MDFI,IIP,SignaLink
P49910,ZNF165,IIP,SignaLink
P07910,HNRNPC,IIP,SignaLink
O75800,ZMYND10,IIP,SignaLink
Q03393,PTS,IIP,SignaLink
O43395,PRPF3,IIP,SignaLink
Q15102,PAFAH1B3,IIP,SignaLink
P47804,RGR,IIP,SignaLink
Q96IT1,ZNF496,IIP,SignaLink
Q13287,NMI,IIP,SignaLink
Q9UJW9,SERTAD3,IIP,SignaLink
P61457,PCBD1,IIP,SignaLink
Q0VDD7,BRME1,IIP,SignaLink
Q15025,TNIP1,IIP,SignaLink
Q16626,MEA1,WNT/Wingless,SignaLink
Q9BQY4,RHOXF2,WNT/Wingless,SignaLink
Q8WWR8,NEU4,WNT/Wingless,SignaLink
Q9H446,RWDD1,WNT/Wingless,SignaLink
Q15834,CCDC85B,WNT/Wingless,SignaLink
O14639,ABLIM1,WNT/Wingless,SignaLink
Q9BQD3,KXD1,WNT/Wingless,SignaLink
Q86UW9,DTX2,WNT/Wingless,SignaLink
Q7Z412,PEX26,HH,SignaLink
Q8IYF3,TEX11,HH,SignaLink
